vr	encoder
0.002	3.384
-0.000	3.384
-0.002	3.380
-0.004	3.384
-0.000	3.385
-0.002	3.385
0.002	3.385
0.001	3.384
-0.000	3.380
-0.003	3.379
-0.002	3.383
-0.000	3.385
0.002	3.385
0.002	3.384
-0.002	3.383
-0.003	3.380
-0.000	3.380
-0.000	3.383
0.003	3.384
-0.002	3.385
0.001	3.384
-0.004	3.383
-0.000	3.379
-0.000	3.384
0.002	3.385
-0.000	3.387
-0.000	3.383
-0.003	3.383
-0.003	3.379
-0.002	3.379
-0.000	3.383
0.002	3.385
0.001	3.388
0.001	3.383
-0.004	3.383
-0.002	3.379
-0.002	3.384
0.002	3.383
0.002	3.385
0.001	3.384
-0.000	3.379
-0.003	3.379
-0.003	3.383
-0.002	3.385
0.002	3.387
0.002	3.382
-0.002	3.383
-0.000	3.380
-0.004	3.379
-0.000	3.382
-0.002	3.385
0.002	3.384
-0.000	3.384
-0.000	3.380
-0.003	3.379
-0.003	3.384
0.001	3.385
0.002	3.387
0.002	3.384
0.001	3.383
-0.004	3.380
-0.003	3.384
-0.002	3.385
0.002	3.387
0.002	3.385
-0.002	3.384
-0.002	3.380
-0.003	3.383
-0.002	3.383
-0.000	3.385
0.002	3.383
0.002	3.384
0.001	3.382
-0.004	3.380
-0.004	3.384
0.001	3.382
0.002	3.387
0.002	3.382
-0.002	3.383
-0.004	3.380
-0.003	3.384
-0.000	3.383
-0.000	3.385
0.002	3.387
0.001	3.384
-0.002	3.379
-0.004	3.380
-0.003	3.384
-0.000	3.387
0.002	3.385
0.003	3.383
0.001	3.384
-0.004	3.379
-0.003	3.380
-0.000	3.384
0.002	3.384
0.002	3.385
-0.002	3.384
-0.002	3.380
-0.003	3.379
-0.002	3.382
-0.000	3.385
0.002	3.385
0.002	3.385
0.001	3.383
-0.003	3.380
-0.004	3.383
0.001	3.383
-0.002	3.387
0.002	3.385
-0.002	3.384
-0.002	3.380
-0.003	3.380
-0.003	3.384
-0.000	3.384
0.002	3.385
0.002	3.384
0.001	3.383
-0.003	3.379
-0.002	3.383
-0.000	3.384
-0.002	3.385
0.002	3.383
-0.000	3.384
-0.002	3.380
-0.003	3.380
-0.000	3.384
-0.002	3.383
0.002	3.385
0.002	3.383
-0.000	3.380
-0.004	3.380
-0.003	3.383
-0.000	3.383
-0.002	3.385
0.002	3.385
-0.002	3.383
-0.002	3.380
-0.004	3.380
-0.003	3.384
-0.000	3.383
0.002	3.385
0.002	3.384
0.001	3.384
-0.000	3.379
-0.003	3.380
-0.000	3.382
-0.000	3.387
0.002	3.385
-0.002	3.383
-0.000	3.379
-0.003	3.379
0.001	3.380
0.005	3.382
0.002	3.385
-0.002	3.387
0.001	3.384
-0.004	3.379
0.001	3.379
-0.002	3.384
0.003	3.382
-0.000	3.385
0.001	3.382
-0.004	3.384
-0.004	3.379
-0.000	3.380
0.002	3.384
0.003	3.388
-0.000	3.387
0.001	3.384
-0.002	3.380
-0.003	3.380
-0.000	3.383
-0.000	3.385
0.002	3.385
-0.000	3.384
0.001	3.379
-0.003	3.380
-0.003	3.383
-0.002	3.383
0.002	3.385
0.002	3.382
-0.002	3.384
-0.002	3.383
0.001	3.379
0.001	3.384
0.002	3.382
0.003	3.387
-0.000	3.385
0.001	3.383
-0.003	3.380
-0.004	3.379
-0.002	3.383
0.002	3.383
0.002	3.385
-0.000	3.384
-0.002	3.383
-0.003	3.380
-0.003	3.380
0.001	3.383
0.002	3.385
-0.002	3.385
0.001	3.383
-0.003	3.384
-0.003	3.379
-0.003	3.383
-0.000	3.382
0.002	3.385
0.002	3.383
0.001	3.384
0.001	3.380
-0.003	3.384
-0.000	3.384
0.001	3.385
0.002	3.385
0.002	3.383
-0.000	3.384
-0.004	3.379
-0.003	3.382
-0.003	3.384
-0.002	3.385
0.002	3.387
0.001	3.384
-0.000	3.379
-0.003	3.380
-0.003	3.384
0.001	3.385
0.002	3.385
0.002	3.383
-0.002	3.383
0.001	3.380
-0.004	3.383
0.001	3.384
-0.000	3.385
0.002	3.387
-0.000	3.384
-0.003	3.383
-0.003	3.379
-0.000	3.380
-0.000	3.383
0.002	3.385
-0.000	3.387
-0.003	3.384
-0.004	3.380
-0.002	3.379
0.002	3.382
0.002	3.384
0.002	3.385
0.001	3.383
-0.003	3.382
-0.004	3.379
-0.002	3.379
0.002	3.384
0.003	3.385
0.001	3.385
-0.003	3.384
-0.003	3.384
-0.003	3.382
-0.000	3.384
0.002	3.382
0.002	3.387
-0.002	3.384
0.001	3.383
-0.003	3.380
-0.002	3.380
-0.002	3.384
0.002	3.385
0.001	3.385
-0.000	3.384
-0.003	3.384
-0.004	3.379
-0.000	3.383
0.003	3.383
0.002	3.388
-0.000	3.383
-0.000	3.384
-0.003	3.380
-0.000	3.380
-0.002	3.385
0.002	3.387
0.002	3.384
0.001	3.384
-0.003	3.379
-0.003	3.382
-0.002	3.384
-0.002	3.387
0.002	3.385
-0.000	3.384
-0.002	3.379
-0.003	3.382
-0.003	3.384
0.001	3.384
0.002	3.387
-0.000	3.385
-0.000	3.383
-0.003	3.385
-0.003	3.380
0.001	3.385
0.002	3.383
-0.000	3.385
0.001	3.382
-0.000	3.384
-0.003	3.380
0.001	3.379
0.001	3.382
0.002	3.385
-0.000	3.385
0.001	3.384
-0.003	3.383
-0.003	3.380
-0.000	3.384
0.002	3.384
-0.002	3.387
0.001	3.384
-0.003	3.383
-0.004	3.379
-0.000	3.384
0.002	3.384
0.002	3.385
0.001	3.385
-0.000	3.384
-0.003	3.380
-0.000	3.379
-0.002	3.383
0.003	3.384
0.001	3.387
-0.000	3.383
-0.003	3.383
-0.003	3.379
0.001	3.382
0.002	3.383
0.002	3.385
-0.000	3.385
-0.002	3.384
-0.003	3.380
-0.003	3.384
-0.002	3.383
0.002	3.383
0.002	3.387
0.001	3.384
-0.000	3.379
-0.003	3.379
0.001	3.384
0.001	3.382
0.002	3.387
-0.000	3.387
-0.004	3.383
-0.004	3.380
-0.000	3.379
-0.002	3.382
0.002	3.382
0.002	3.385
0.001	3.383
-0.003	3.384
-0.000	3.380
-0.000	3.383
0.002	3.383
0.003	3.385
0.001	3.385
-0.003	3.384
-0.003	3.380
-0.000	3.380
0.001	3.382
0.002	3.387
0.002	3.385
-0.000	3.380
-0.002	3.380
-0.003	3.382
-0.002	3.383
-0.000	3.385
0.002	3.387
0.002	3.384
0.001	3.379
-0.004	3.380
-0.004	3.383
-0.002	3.385
0.002	3.385
0.002	3.383
-0.000	3.384
-0.000	3.379
-0.004	3.384
-0.002	3.383
-0.002	3.385
0.002	3.385
0.002	3.383
0.001	3.380
-0.003	3.379
-0.004	3.379
-0.002	3.383
0.002	3.385
-0.000	3.385
-0.004	3.382
-0.003	3.379
-0.002	3.379
-0.002	3.383
0.002	3.384
0.001	3.385
-0.002	3.384
-0.003	3.384
-0.003	3.383
-0.000	3.383
-0.000	3.383
0.002	3.385
0.002	3.382
-0.002	3.382
-0.004	3.379
-0.004	3.383
0.001	3.382
0.002	3.385
0.003	3.385
0.001	3.379
-0.000	3.380
-0.003	3.380
0.001	3.383
0.001	3.385
0.002	3.385
0.002	3.383
0.001	3.383
-0.003	3.379
-0.003	3.384
-0.000	3.387
-0.000	3.387
0.002	3.382
-0.002	3.384
-0.000	3.379
-0.003	3.380
-0.002	3.382
-0.002	3.385
0.002	3.385
0.002	3.384
0.001	3.379
-0.003	3.379
-0.004	3.382
-0.000	3.383
0.002	3.385
0.002	3.382
-0.002	3.383
0.001	3.379
-0.004	3.380
0.001	3.383
0.001	3.385
0.002	3.385
0.002	3.384
-0.000	3.379
-0.004	3.379
-0.003	3.383
-0.002	3.384
0.002	3.387
0.002	3.383
0.001	3.384
0.001	3.380
-0.003	3.380
-0.000	3.383
0.003	3.384
0.002	3.385
-0.002	3.385
-0.000	3.382
-0.004	3.380
-0.002	3.380
0.001	3.383
0.002	3.385
0.002	3.385
0.001	3.384
-0.003	3.384
-0.003	3.380
-0.000	3.384
0.002	3.384
0.002	3.387
-0.002	3.385
-0.003	3.384
-0.003	3.382
-0.002	3.380
0.002	3.383
0.002	3.387
0.001	3.385
-0.000	3.383
-0.004	3.384
-0.003	3.380
-0.002	3.384
0.001	3.385
0.002	3.385
0.002	3.384
-0.000	3.383
-0.003	3.380
-0.003	3.383
-0.000	3.383
-0.002	3.385
0.003	3.382
-0.000	3.384
-0.002	3.380
-0.004	3.383
-0.000	3.384
-0.002	3.387
0.002	3.385
-0.000	3.384
-0.000	3.379
-0.003	3.380
-0.003	3.379
0.002	3.383
0.002	3.385
-0.002	3.388
-0.000	3.382
-0.004	3.384
-0.003	3.380
-0.000	3.383
-0.002	3.387
0.002	3.385
0.001	3.384
-0.003	3.384
-0.003	3.379
0.001	3.379
0.002	3.385
0.002	3.385
-0.000	3.385
-0.000	3.384
-0.003	3.382
-0.003	3.380
0.001	3.384
0.003	3.383
0.002	3.385
0.003	3.383
-0.000	3.383
-0.003	3.380
-0.003	3.380
-0.000	3.384
0.002	3.383
0.003	3.387
0.002	3.383
0.001	3.384
-0.004	3.379
-0.003	3.383
-0.000	3.383
-0.002	3.385
0.002	3.385
-0.000	3.384
-0.000	3.380
-0.003	3.380
-0.003	3.384
-0.002	3.383
0.002	3.385
0.002	3.384
-0.002	3.380
-0.004	3.379
-0.004	3.384
-0.002	3.384
-0.000	3.387
0.002	3.382
-0.002	3.384
-0.002	3.379
-0.004	3.380
-0.004	3.383
-0.000	3.385
0.002	3.387
0.002	3.384
-0.002	3.384
0.001	3.380
-0.003	3.380
-0.000	3.383
0.001	3.385
0.002	3.385
0.001	3.384
0.001	3.384
-0.003	3.380
-0.003	3.384
-0.002	3.384
0.002	3.385
0.002	3.384
-0.002	3.384
0.001	3.382
-0.003	3.384
-0.000	3.383
0.002	3.383
0.002	3.385
0.001	3.385
-0.003	3.383
-0.004	3.380
-0.000	3.379
0.001	3.384
0.002	3.382
0.002	3.385
-0.002	3.383
-0.003	3.384
-0.003	3.380
-0.000	3.379
0.001	3.384
0.002	3.385
-0.000	3.385
0.001	3.384
-0.003	3.384
-0.003	3.380
-0.002	3.384
0.002	3.383
0.002	3.385
-0.002	3.385
-0.002	3.384
-0.003	3.380
-0.000	3.379
-0.002	3.382
0.002	3.385
-0.000	3.387
-0.000	3.384
-0.004	3.384
-0.003	3.380
-0.002	3.385
0.003	3.383
0.003	3.385
-0.002	3.384
-0.004	3.382
-0.003	3.380
-0.002	3.380
-0.000	3.382
0.002	3.385
-0.000	3.385
-0.003	3.382
-0.003	3.379
0.001	3.380
-0.000	3.382
0.002	3.383
-0.000	3.384
-0.000	3.384
-0.003	3.384
-0.003	3.380
-0.002	3.382
0.002	3.383
-0.000	3.385
-0.000	3.387
-0.004	3.384
-0.003	3.380
0.001	3.379
-0.000	3.382
0.002	3.385
0.002	3.383
-0.002	3.384
0.001	3.380
-0.004	3.384
-0.002	3.384
-0.002	3.385
0.002	3.385
0.003	3.383
0.001	3.383
-0.004	3.379
-0.003	3.383
-0.002	3.384
0.003	3.385
0.002	3.385
0.001	3.382
-0.004	3.382
-0.003	3.380
-0.002	3.383
0.005	3.383
0.002	3.387
0.002	3.383
-0.002	3.382
-0.003	3.380
-0.003	3.380
0.001	3.382
0.002	3.385
0.002	3.384
0.001	3.383
-0.004	3.379
-0.003	3.380
0.001	3.383
-0.002	3.385
0.002	3.387
-0.000	3.382
-0.002	3.379
-0.003	3.380
-0.003	3.383
0.001	3.388
0.002	3.385
0.001	3.385
-0.003	3.384
-0.004	3.384
-0.000	3.379
-0.000	3.384
0.002	3.383
0.002	3.387
-0.000	3.383
-0.003	3.384
-0.003	3.379
0.001	3.384
0.002	3.382
0.002	3.385
0.003	3.382
0.001	3.383
-0.003	3.380
-0.004	3.382
-0.002	3.385
0.002	3.385
0.002	3.383
-0.000	3.384
-0.003	3.380
-0.000	3.380
-0.000	3.382
0.002	3.385
0.001	3.385
0.001	3.383
-0.003	3.382
-0.004	3.380
0.001	3.383
-0.000	3.387
0.002	3.385
0.002	3.385
-0.003	3.384
-0.004	3.380
-0.003	3.382
0.001	3.382
0.003	3.387
0.001	3.385
-0.000	3.382
-0.004	3.382
-0.002	3.380
-0.002	3.383
0.002	3.384
0.003	3.385
-0.000	3.388
0.001	3.383
-0.003	3.380
-0.002	3.379
-0.002	3.383
0.002	3.383
-0.000	3.385
-0.000	3.383
-0.004	3.384
-0.002	3.379
-0.000	3.384
0.002	3.383
0.002	3.387
-0.000	3.383
-0.002	3.384
-0.004	3.379
0.001	3.380
0.001	3.384
0.002	3.387
-0.000	3.387
0.001	3.383
-0.003	3.379
-0.002	3.382
0.002	3.384
0.003	3.385
0.002	3.387
-0.003	3.383
-0.004	3.384
-0.004	3.379
-0.000	3.383
-0.000	3.385
0.003	3.385
0.001	3.384
0.001	3.380
-0.003	3.380
-0.003	3.384
-0.000	3.384
0.002	3.388
0.002	3.382
-0.000	3.382
-0.000	3.379
-0.003	3.384
-0.000	3.384
0.002	3.383
0.003	3.385
-0.002	3.385
-0.004	3.384
-0.003	3.380
-0.003	3.379
-0.000	3.383
0.002	3.384
0.002	3.385
-0.000	3.385
-0.003	3.384
-0.003	3.379
-0.000	3.379
0.001	3.383
-0.000	3.388
0.002	3.387
-0.000	3.385
-0.000	3.379
-0.003	3.379
-0.003	3.384
-0.002	3.387
0.002	3.387
0.002	3.383
0.001	3.384
-0.002	3.380
-0.003	3.379
0.001	3.383
-0.000	3.387
0.002	3.387
0.002	3.385
-0.000	3.379
-0.003	3.380
-0.003	3.379
-0.002	3.382
0.002	3.387
0.001	3.385
-0.000	3.384
-0.003	3.384
-0.000	3.380
0.001	3.384
0.002	3.382
0.002	3.385
-0.000	3.384
-0.003	3.384
-0.004	3.380
-0.000	3.383
0.002	3.383
0.002	3.385
-0.000	3.387
-0.002	3.382
-0.004	3.380
-0.000	3.380
-0.002	3.384
-0.002	3.385
0.002	3.383
-0.000	3.382
-0.000	3.380
-0.004	3.380
-0.000	3.379
0.002	3.384
0.003	3.385
0.001	3.385
-0.003	3.383
-0.003	3.382
0.001	3.379
-0.002	3.383
0.002	3.383
-0.000	3.388
0.001	3.383
-0.003	3.383
-0.003	3.380
-0.002	3.380
0.001	3.383
0.002	3.387
0.001	3.385
0.001	3.384
-0.003	3.383
-0.000	3.379
-0.000	3.384
0.002	3.383
0.002	3.387
-0.000	3.385
-0.003	3.383
-0.003	3.380
-0.002	3.379
0.002	3.383
0.003	3.387
-0.002	3.385
-0.002	3.384
-0.003	3.380
-0.002	3.379
0.002	3.384
0.002	3.387
-0.000	3.387
-0.000	3.384
-0.003	3.384
-0.004	3.379
-0.000	3.383
0.002	3.383
0.002	3.385
0.001	3.385
-0.004	3.384
-0.003	3.380
-0.003	3.384
0.001	3.382
-0.002	3.385
0.002	3.384
0.001	3.384
0.002	3.384
-0.003	3.379
-0.000	3.383
0.002	3.383
0.002	3.385
-0.000	3.385
0.001	3.384
-0.003	3.379
-0.002	3.379
-0.000	3.383
0.002	3.384
0.001	3.387
-0.000	3.384
-0.004	3.383
-0.003	3.379
-0.000	3.379
0.002	3.382
0.002	3.385
-0.000	3.385
-0.000	3.384
-0.004	3.383
0.001	3.379
-0.002	3.384
0.002	3.383
0.002	3.385
-0.000	3.385
-0.004	3.384
-0.004	3.379
-0.000	3.380
0.003	3.383
-0.000	3.387
-0.000	3.388
-0.002	3.384
-0.003	3.379
0.001	3.379
0.001	3.382
0.002	3.383
-0.002	3.385
-0.000	3.382
-0.004	3.383
-0.003	3.379
-0.000	3.379
-0.002	3.382
0.002	3.385
-0.002	3.387
0.001	3.383
-0.004	3.382
-0.003	3.380
-0.000	3.383
0.002	3.384
0.002	3.385
0.001	3.385
0.001	3.384
-0.003	3.380
0.001	3.380
-0.000	3.382
0.002	3.384
-0.002	3.385
-0.000	3.383
-0.003	3.384
-0.002	3.380
-0.002	3.383
0.002	3.384
0.002	3.385
-0.000	3.385
-0.002	3.382
-0.003	3.380
-0.000	3.379
0.002	3.383
0.002	3.385
-0.002	3.387
-0.002	3.384
-0.004	3.385
-0.003	3.380
-0.000	3.382
0.002	3.384
0.002	3.385
0.001	3.385
-0.003	3.382
-0.003	3.379
-0.002	3.379
-0.000	3.383
0.002	3.384
0.001	3.385
-0.000	3.384
-0.004	3.384
-0.002	3.380
-0.000	3.379
-0.000	3.383
0.001	3.385
0.001	3.385
0.001	3.384
-0.004	3.380
-0.004	3.382
-0.000	3.384
0.002	3.384
0.001	3.385
-0.000	3.382
-0.003	3.384
-0.003	3.380
-0.003	3.383
0.001	3.384
0.002	3.385
0.002	3.383
0.001	3.384
-0.003	3.379
-0.004	3.380
-0.000	3.384
0.002	3.384
-0.002	3.385
-0.003	3.384
-0.003	3.383
-0.000	3.382
0.001	3.383
0.002	3.384
0.002	3.385
-0.002	3.385
0.001	3.382
-0.003	3.380
-0.002	3.379
-0.000	3.382
0.002	3.384
0.001	3.385
0.001	3.384
-0.002	3.379
-0.003	3.379
-0.004	3.383
-0.000	3.385
0.002	3.385
0.002	3.382
-0.002	3.384
-0.002	3.380
-0.003	3.380
-0.000	3.384
0.002	3.384
0.002	3.385
-0.002	3.382
-0.003	3.384
-0.003	3.379
-0.000	3.379
-0.002	3.384
0.002	3.387
-0.000	3.387
-0.000	3.384
-0.003	3.383
-0.004	3.379
-0.004	3.383
-0.000	3.387
0.002	3.385
0.002	3.383
-0.000	3.383
-0.003	3.380
-0.003	3.380
0.001	3.382
-0.000	3.385
0.002	3.385
-0.003	3.382
-0.003	3.383
-0.003	3.379
0.001	3.380
0.002	3.384
0.002	3.388
0.002	3.388
0.001	3.383
-0.003	3.384
0.001	3.379
-0.002	3.382
0.002	3.384
0.002	3.385
-0.002	3.384
-0.003	3.384
-0.003	3.379
-0.000	3.380
0.002	3.385
0.002	3.385
0.002	3.382
0.001	3.384
-0.002	3.380
-0.003	3.384
-0.002	3.384
-0.002	3.388
0.002	3.385
0.002	3.384
-0.000	3.379
-0.004	3.379
-0.003	3.382
-0.002	3.383
-0.002	3.385
0.002	3.384
-0.000	3.383
-0.002	3.380
-0.004	3.384
-0.003	3.383
-0.002	3.385
0.002	3.385
0.002	3.382
-0.002	3.379
-0.003	3.379
-0.003	3.384
-0.002	3.384
-0.000	3.387
0.002	3.385
-0.002	3.384
-0.000	3.380
-0.003	3.380
-0.004	3.383
-0.002	3.385
0.002	3.385
0.002	3.384
-0.000	3.382
-0.004	3.380
-0.004	3.380
-0.002	3.383
-0.002	3.387
0.002	3.385
-0.002	3.383
-0.000	3.379
-0.004	3.380
-0.003	3.383
-0.002	3.384
0.003	3.385
0.002	3.384
-0.000	3.384
-0.000	3.380
-0.003	3.380
-0.000	3.383
-0.002	3.387
0.003	3.385
-0.000	3.384
-0.002	3.384
-0.004	3.379
0.001	3.380
0.003	3.385
0.003	3.387
0.002	3.384
0.001	3.383
-0.004	3.380
-0.003	3.380
-0.002	3.384
-0.002	3.385
0.002	3.382
-0.002	3.383
-0.002	3.380
-0.003	3.384
-0.000	3.383
-0.002	3.385
0.003	3.385
0.003	3.384
0.001	3.380
-0.003	3.380
-0.004	3.383
-0.000	3.384
0.002	3.387
0.002	3.384
0.001	3.379
-0.004	3.380
-0.004	3.380
0.001	3.384
-0.002	3.385
0.002	3.384
0.001	3.383
-0.000	3.383
-0.003	3.379
-0.004	3.383
-0.002	3.385
0.002	3.385
0.002	3.383
-0.002	3.380
-0.003	3.379
-0.003	3.383
-0.002	3.383
-0.000	3.385
0.002	3.383
-0.000	3.384
-0.000	3.380
-0.004	3.380
-0.004	3.384
0.001	3.387
0.002	3.385
0.002	3.383
0.001	3.383
-0.004	3.384
-0.000	3.379
0.002	3.383
0.002	3.382
0.001	3.385
-0.000	3.383
0.001	3.383
-0.003	3.380
-0.003	3.384
-0.002	3.383
0.003	3.388
-0.000	3.385
-0.000	3.383
-0.003	3.382
-0.003	3.385
-0.002	3.382
-0.002	3.385
0.002	3.385
0.002	3.383
-0.000	3.380
-0.004	3.380
-0.003	3.382
0.001	3.383
0.003	3.385
0.002	3.384
-0.002	3.383
0.001	3.379
-0.003	3.384
-0.002	3.382
0.001	3.388
0.003	3.383
-0.000	3.382
-0.000	3.380
-0.004	3.379
-0.000	3.385
-0.000	3.383
0.002	3.385
0.002	3.382
-0.000	3.379
-0.003	3.379
-0.003	3.384
-0.000	3.384
0.002	3.385
0.002	3.384
-0.000	3.383
-0.004	3.384
-0.004	3.379
0.001	3.384
0.002	3.382
0.002	3.387
0.001	3.385
0.001	3.384
-0.003	3.379
-0.003	3.383
-0.000	3.387
-0.000	3.388
0.002	3.382
0.001	3.383
-0.002	3.379
-0.003	3.379
-0.003	3.383
-0.000	3.385
0.002	3.385
0.002	3.384
-0.002	3.383
-0.000	3.380
-0.004	3.379
0.001	3.383
-0.000	3.385
0.002	3.385
0.002	3.382
-0.000	3.384
-0.004	3.380
-0.003	3.383
-0.000	3.382
-0.000	3.385
0.003	3.387
-0.002	3.383
0.001	3.379
-0.003	3.380
-0.004	3.380
-0.002	3.382
0.003	3.385
0.002	3.385
0.001	3.382
-0.002	3.379
-0.003	3.379
-0.003	3.385
0.001	3.383
0.002	3.385
0.002	3.382
-0.000	3.384
-0.002	3.380
-0.003	3.384
-0.002	3.383
-0.000	3.385
0.002	3.385
0.001	3.382
-0.002	3.379
-0.003	3.380
-0.003	3.385
0.001	3.382
0.002	3.387
0.002	3.385
-0.002	3.384
-0.003	3.383
-0.003	3.380
0.001	3.383
0.002	3.383
0.003	3.385
0.001	3.384
-0.003	3.384
-0.003	3.380
-0.003	3.383
-0.002	3.383
0.002	3.385
0.002	3.382
0.001	3.384
-0.003	3.379
-0.004	3.384
-0.002	3.382
0.002	3.387
0.002	3.382
-0.000	3.382
-0.002	3.380
-0.004	3.382
-0.000	3.382
-0.002	3.388
0.002	3.384
0.002	3.382
-0.002	3.383
-0.003	3.380
-0.003	3.383
0.001	3.383
0.002	3.385
0.002	3.384
0.001	3.383
0.001	3.380
-0.003	3.380
-0.002	3.384
-0.000	3.385
0.003	3.385
0.002	3.384
-0.000	3.379
-0.003	3.379
-0.003	3.382
-0.002	3.384
-0.000	3.387
0.002	3.383
0.001	3.383
-0.002	3.380
-0.003	3.383
0.001	3.384
-0.000	3.385
0.002	3.385
0.002	3.382
0.001	3.382
-0.004	3.380
-0.003	3.384
-0.000	3.384
-0.000	3.387
0.002	3.387
-0.002	3.382
-0.000	3.380
-0.003	3.379
-0.003	3.383
0.001	3.387
0.002	3.385
0.002	3.382
-0.002	3.382
-0.002	3.379
-0.002	3.383
-0.002	3.384
-0.000	3.385
0.002	3.385
-0.002	3.383
-0.002	3.380
-0.004	3.380
-0.003	3.384
-0.000	3.385
0.003	3.387
0.002	3.384
0.001	3.384
-0.003	3.379
-0.003	3.383
0.001	3.382
-0.000	3.385
0.002	3.385
0.001	3.383
-0.000	3.384
-0.003	3.380
-0.002	3.380
-0.002	3.385
0.002	3.385
-0.000	3.385
-0.000	3.382
-0.003	3.380
-0.000	3.379
-0.002	3.380
0.003	3.384
0.002	3.387
-0.002	3.382
-0.003	3.383
-0.003	3.379
-0.002	3.382
0.002	3.384
0.001	3.388
-0.000	3.384
-0.003	3.384
-0.003	3.379
-0.002	3.384
-0.000	3.383
0.002	3.385
-0.002	3.385
0.001	3.384
-0.003	3.379
-0.000	3.380
0.002	3.382
0.002	3.385
0.002	3.385
0.001	3.383
-0.003	3.384
0.001	3.380
-0.000	3.382
0.002	3.383
0.002	3.385
-0.000	3.385
-0.002	3.380
-0.003	3.379
-0.003	3.384
-0.002	3.385
0.002	3.385
0.003	3.384
-0.000	3.383
-0.004	3.379
-0.003	3.384
-0.002	3.383
-0.002	3.387
0.002	3.384
0.001	3.383
-0.003	3.384
-0.000	3.379
-0.000	3.383
0.002	3.382
0.002	3.385
-0.000	3.385
-0.003	3.384
-0.003	3.379
0.001	3.380
0.002	3.383
0.002	3.385
0.001	3.388
-0.003	3.384
-0.004	3.380
-0.000	3.379
0.001	3.383
0.002	3.384
-0.000	3.388
-0.000	3.383
-0.003	3.384
-0.003	3.380
-0.002	3.383
-0.000	3.383
0.002	3.385
-0.000	3.387
-0.000	3.385
-0.004	3.380
-0.000	3.379
0.002	3.384
0.003	3.384
0.002	3.387
-0.000	3.383
0.001	3.379
-0.003	3.380
0.001	3.384
-0.000	3.385
0.002	3.387
0.002	3.382
0.001	3.383
-0.003	3.379
-0.003	3.380
-0.000	3.383
0.002	3.383
0.002	3.385
0.001	3.383
-0.000	3.380
-0.003	3.379
0.001	3.380
-0.000	3.385
0.002	3.388
0.005	3.383
-0.000	3.384
-0.003	3.380
-0.003	3.384
-0.000	3.384
-0.002	3.387
0.002	3.384
-0.002	3.384
0.001	3.380
-0.003	3.384
-0.002	3.383
-0.002	3.385
0.002	3.387
0.002	3.383
0.001	3.380
-0.003	3.380
-0.003	3.384
-0.000	3.383
0.002	3.385
0.003	3.385
0.001	3.384
-0.002	3.379
-0.004	3.380
0.001	3.384
0.001	3.385
0.002	3.385
0.002	3.384
-0.002	3.382
-0.003	3.382
-0.003	3.383
0.001	3.387
0.002	3.387
0.002	3.384
-0.002	3.383
-0.000	3.384
-0.003	3.380
-0.002	3.384
0.002	3.383
0.001	3.385
-0.000	3.385
-0.000	3.383
-0.003	3.379
-0.000	3.379
-0.000	3.384
0.002	3.383
0.001	3.385
0.001	3.384
-0.003	3.382
-0.000	3.380
-0.004	3.383
0.001	3.383
0.002	3.387
0.002	3.384
0.001	3.383
-0.004	3.380
-0.003	3.384
-0.000	3.384
0.002	3.385
0.002	3.384
-0.000	3.382
-0.003	3.382
-0.002	3.379
-0.000	3.384
0.002	3.387
0.001	3.385
-0.002	3.384
-0.003	3.384
-0.003	3.379
-0.000	3.384
0.002	3.384
0.002	3.385
0.001	3.384
-0.004	3.383
-0.003	3.379
0.001	3.379
0.002	3.384
0.002	3.388
0.001	3.385
-0.002	3.383
-0.003	3.379
-0.003	3.380
-0.002	3.385
-0.002	3.385
0.002	3.385
-0.002	3.382
0.001	3.379
-0.003	3.379
-0.002	3.383
-0.002	3.387
0.002	3.385
0.002	3.383
-0.000	3.382
-0.003	3.379
-0.003	3.384
-0.002	3.382
0.002	3.385
0.002	3.384
-0.000	3.383
-0.000	3.379
-0.003	3.383
-0.002	3.383
-0.000	3.387
0.003	3.385
-0.002	3.384
0.001	3.379
-0.003	3.380
-0.004	3.384
-0.000	3.385
0.003	3.385
0.002	3.383
-0.002	3.383
-0.000	3.379
-0.003	3.379
0.001	3.383
-0.000	3.385
0.003	3.387
0.002	3.384
0.001	3.383
-0.003	3.380
-0.003	3.380
-0.000	3.383
0.001	3.385
0.002	3.385
-0.000	3.382
-0.004	3.382
0.001	3.380
-0.002	3.383
0.002	3.382
0.002	3.387
-0.000	3.385
-0.004	3.383
-0.004	3.379
-0.000	3.380
-0.000	3.384
0.002	3.384
-0.002	3.385
0.001	3.383
-0.004	3.384
-0.004	3.379
0.001	3.380
0.001	3.382
0.002	3.387
0.002	3.384
-0.002	3.383
-0.002	3.380
-0.004	3.379
0.001	3.383
-0.002	3.383
0.002	3.385
0.002	3.384
-0.002	3.382
-0.004	3.380
-0.003	3.379
-0.000	3.383
-0.002	3.385
0.002	3.383
0.001	3.382
-0.002	3.380
-0.004	3.379
-0.002	3.380
-0.000	3.383
0.002	3.385
-0.000	3.385
0.001	3.382
-0.003	3.384
-0.003	3.379
-0.000	3.384
0.002	3.384
0.002	3.385
-0.000	3.387
0.001	3.383
-0.003	3.380
-0.004	3.383
-0.000	3.388
0.002	3.385
-0.002	3.387
-0.000	3.384
-0.002	3.379
-0.004	3.383
-0.000	3.383
-0.002	3.385
0.002	3.383
0.002	3.383
-0.002	3.383
-0.002	3.379
-0.003	3.383
-0.000	3.383
0.002	3.387
0.002	3.384
